url_path,views_total,views_unique
/luarss/awesome-conference-dates,2,2
/luarss/awesome-conference-dates/actions,1,1
/luarss/awesome-conference-dates/actions/runs/15746141770,1,1
/luarss/awesome-conference-dates/actions/runs/15746141770/job/44382626887,1,1
/luarss/awesome-conference-dates/commit/5de6e3da7ae6cb6bb4416cc562f3b7ecd8ca83a6,1,1
