url_path,views_total,views_unique
/luarss/awesome-conference-dates/actions/runs/11087974914,3,1
/luarss/awesome-conference-dates,2,2
/luarss/awesome-conference-dates/actions,2,1
/luarss/awesome-conference-dates/actions/runs/11087974914/job/30807264037,1,1
/luarss/awesome-conference-dates/actions/runs/11087974914/job/30810159197,1,1
/luarss/awesome-conference-dates/actions/runs/11087974914/workflow,1,1
