url_path,views_total,views_unique
/luarss/awesome-conference-dates/actions/workflows/repostats.yaml,3,1
/luarss/awesome-conference-dates,1,1
/luarss/awesome-conference-dates/actions,1,1
/luarss/awesome-conference-dates/actions/runs/21273841267,1,1
/luarss/awesome-conference-dates/actions/runs/21273841267/job/61229379394,1,1
